Region,Age,Year,Total_Population
14,2,1978,16573
14,2,1979,16070
14,2,1980,15556
14,2,1981,15925
14,2,1982,16095
14,2,1983,15768
14,2,1984,15955
14,2,1985,15504
14,2,1986,16275
14,2,1987,16988
14,2,1988,17441
14,2,1989,17959
14,2,1990,19365
14,2,1991,19914
14,2,1992,21249
14,2,1993,21195
14,2,1994,21095
14,2,1995,20211
14,2,1996,19274
14,2,1997,17501
14,2,1998,16122
14,2,1999,15611
14,2,2000,15500
14,2,2001,15442
14,2,2002,15681
14,2,2003,15724
14,2,2004,16247
14,2,2005,16796
14,2,2006,17189
14,2,2007,17308
14,2,2008,18225
14,2,2009,18646
14,2,2010,18626
14,2,2011,19382
14,2,2012,20157
14,2,2013,19245
14,2,2014,19641
14,2,2015,19680
14,2,2016,20131
14,2,2017,19998
14,2,2018,20723
14,2,2019,20018
14,2,2020,20033
14,2,2021,19692
14,2,2022,19604
14,2,2023,19848
14,3,1968,20754
14,3,1969,21051
14,3,1970,21015
14,3,1971,19889
14,3,1972,18830
14,3,1973,18744
14,3,1974,19087
14,3,1975,19121
14,3,1976,18623
14,3,1977,18524
14,3,1978,17568
14,3,1979,16536
14,3,1980,15981
14,3,1981,15500
14,3,1982,15866
14,3,1983,16038
14,3,1984,15758
14,3,1985,15954
14,3,1986,15558
14,3,1987,16355
14,3,1988,17021
14,3,1989,17507
14,3,1990,18008
14,3,1991,19338
14,3,1992,19961
14,3,1993,21285
14,3,1994,21436
14,3,1995,21120
14,3,1996,20161
14,3,1997,19279
14,3,1998,17507
14,3,1999,16163
14,3,2000,15684
14,3,2001,15581
14,3,2002,15531
14,3,2003,15740
14,3,2004,15769
14,3,2005,16287
14,3,2006,16900
14,3,2007,17230
14,3,2008,17417
14,3,2009,18281
14,3,2010,18663
14,3,2011,18687
14,3,2012,19444
14,3,2013,20284
14,3,2014,19394
14,3,2015,19770
14,3,2016,19950
14,3,2017,20336
14,3,2018,20224
14,3,2019,20859
14,3,2020,20071
14,3,2021,19984
14,3,2022,19801
14,3,2023,19593
14,4,1968,20464
14,4,1969,20886
14,4,1970,21218
14,4,1971,20898
14,4,1972,19697
14,4,1973,18692
14,4,1974,18636
14,4,1975,19041
14,4,1976,19018
14,4,1977,18597
14,4,1978,18456
14,4,1979,17526
14,4,1980,16392
14,4,1981,15902
14,4,1982,15408
14,4,1983,15825
14,4,1984,16001
14,4,1985,15785
14,4,1986,16009
14,4,1987,15676
14,4,1988,16435
14,4,1989,17135
14,4,1990,17562
14,4,1991,18015
14,4,1992,19377
14,4,1993,20044
14,4,1994,21518
14,4,1995,21446
14,4,1996,21091
14,4,1997,20139
14,4,1998,19239
14,4,1999,17577
14,4,2000,16206
14,4,2001,15730
14,4,2002,15671
14,4,2003,15596
14,4,2004,15790
14,4,2005,15789
14,4,2006,16338
14,4,2007,16966
14,4,2008,17271
14,4,2009,17453
14,4,2010,18312
14,4,2011,18699
14,4,2012,18779
14,4,2013,19594
14,4,2014,20423
14,4,2015,19556
14,4,2016,20084
14,4,2017,20209
14,4,2018,20516
14,4,2019,20375
14,4,2020,20852
14,4,2021,20091
14,4,2022,20090
14,4,2023,19787
14,5,1968,19253
14,5,1969,20596
14,5,1970,21067
14,5,1971,21164
14,5,1972,20720
14,5,1973,19543
14,5,1974,18569
14,5,1975,18550
14,5,1976,18932
14,5,1977,19015
14,5,1978,18556
14,5,1979,18393
14,5,1980,17430
14,5,1981,16288
14,5,1982,15846
14,5,1983,15370
14,5,1984,15805
14,5,1985,16010
14,5,1986,15840
14,5,1987,16110
14,5,1988,15722
14,5,1989,16515
14,5,1990,17199
14,5,1991,17525
14,5,1992,18052
14,5,1993,19491
14,5,1994,20310
14,5,1995,21566
14,5,1996,21438
14,5,1997,21062
14,5,1998,20129
14,5,1999,19262
14,5,2000,17658
14,5,2001,16292
14,5,2002,15793
14,5,2003,15702
14,5,2004,15652
14,5,2005,15779
14,5,2006,15847
14,5,2007,16402
14,5,2008,17045
14,5,2009,17343
14,5,2010,17465
14,5,2011,18324
14,5,2012,18783
14,5,2013,18952
14,5,2014,19742
14,5,2015,20617
14,5,2016,19773
14,5,2017,20368
14,5,2018,20425
14,5,2019,20631
14,5,2020,20382
14,5,2021,20893
14,5,2022,20129
14,5,2023,20063
14,6,1968,17813
14,6,1969,19376
14,6,1970,20714
14,6,1971,20988
14,6,1972,20952
14,6,1973,20570
14,6,1974,19423
14,6,1975,18501
14,6,1976,18491
14,6,1977,18928
14,6,1978,18931
14,6,1979,18463
14,6,1980,18321
14,6,1981,17353
14,6,1982,16213
14,6,1983,15817
14,6,1984,15360
14,6,1985,15805
14,6,1986,16039
14,6,1987,15907
14,6,1988,16157
14,6,1989,15817
14,6,1990,16588
14,6,1991,17277
14,6,1992,17602
14,6,1993,18158
14,6,1994,19768
14,6,1995,20349
14,6,1996,21511
14,6,1997,21389
14,6,1998,21033
14,6,1999,20150
14,6,2000,19330
14,6,2001,17732
14,6,2002,16390
14,6,2003,15813
14,6,2004,15775
14,6,2005,15696
14,6,2006,15881
14,6,2007,15943
14,6,2008,16442
14,6,2009,17116
14,6,2010,17422
14,6,2011,17483
14,6,2012,18393
14,6,2013,19020
14,6,2014,19181
14,6,2015,19890
14,6,2016,20887
14,6,2017,19984
14,6,2018,20602
14,6,2019,20534
14,6,2020,20669
14,6,2021,20341
14,6,2022,20892
14,6,2023,19998
14,7,1968,17605
14,7,1969,17913
14,7,1970,19493
14,7,1971,20591
14,7,1972,20827
14,7,1973,20796
14,7,1974,20439
14,7,1975,19373
14,7,1976,18443
14,7,1977,18427
14,7,1978,18845
14,7,1979,18899
14,7,1980,18377
14,7,1981,18246
14,7,1982,17242
14,7,1983,16156
14,7,1984,15819
14,7,1985,15331
14,7,1986,15796
14,7,1987,16059
14,7,1988,15953
14,7,1989,16271
14,7,1990,15882
14,7,1991,16652
14,7,1992,17308
14,7,1993,17716
14,7,1994,18416
14,7,1995,19812
14,7,1996,20343
14,7,1997,21541
14,7,1998,21423
14,7,1999,21107
14,7,2000,20241
14,7,2001,19393
14,7,2002,17842
14,7,2003,16439
14,7,2004,15847
14,7,2005,15788
14,7,2006,15779
14,7,2007,15935
14,7,2008,16030
14,7,2009,16516
14,7,2010,17218
14,7,2011,17492
14,7,2012,17563
14,7,2013,18589
14,7,2014,19214
14,7,2015,19402
14,7,2016,20167
14,7,2017,21088
14,7,2018,20201
14,7,2019,20695
14,7,2020,20567
14,7,2021,20630
14,7,2022,20399
14,7,2023,20813
14,8,1968,16943
14,8,1969,17698
14,8,1970,18033
14,8,1971,19430
14,8,1972,20463
14,8,1973,20771
14,8,1974,20688
14,8,1975,20418
14,8,1976,19326
14,8,1977,18475
14,8,1978,18385
14,8,1979,18794
14,8,1980,18804
14,8,1981,18337
14,8,1982,18183
14,8,1983,17235
14,8,1984,16129
14,8,1985,15828
14,8,1986,15384
14,8,1987,15864
14,8,1988,16150
14,8,1989,16044
14,8,1990,16365
14,8,1991,15948
14,8,1992,16727
14,8,1993,17415
14,8,1994,18018
14,8,1995,18479
14,8,1996,19833
14,8,1997,20397
14,8,1998,21555
14,8,1999,21453
14,8,2000,21177
14,8,2001,20354
14,8,2002,19459
14,8,2003,17857
14,8,2004,16449
14,8,2005,15866
14,8,2006,15882
14,8,2007,15864
14,8,2008,16002
14,8,2009,16111
14,8,2010,16589
14,8,2011,17295
14,8,2012,17611
14,8,2013,17818
14,8,2014,18810
14,8,2015,19412
14,8,2016,19700
14,8,2017,20441
14,8,2018,21336
14,8,2019,20308
14,8,2020,20752
14,8,2021,20553
14,8,2022,20697
14,8,2023,20355
14,9,1968,17509
14,9,1969,17063
14,9,1970,17787
14,9,1971,17987
14,9,1972,19311
14,9,1973,20348
14,9,1974,20641
14,9,1975,20635
14,9,1976,20364
14,9,1977,19331
14,9,1978,18441
14,9,1979,18369
14,9,1980,18686
14,9,1981,18746
14,9,1982,18283
14,9,1983,18142
14,9,1984,17224
14,9,1985,16139
14,9,1986,15834
14,9,1987,15425
14,9,1988,15926
14,9,1989,16262
14,9,1990,16138
14,9,1991,16443
14,9,1992,16013
14,9,1993,16863
14,9,1994,17674
14,9,1995,18038
14,9,1996,18486
14,9,1997,19887
14,9,1998,20428
14,9,1999,21592
14,9,2000,21557
14,9,2001,21250
14,9,2002,20442
14,9,2003,19523
14,9,2004,17923
14,9,2005,16492
14,9,2006,15967
14,9,2007,15939
14,9,2008,15954
14,9,2009,16089
14,9,2010,16214
14,9,2011,16659
14,9,2012,17405
14,9,2013,17850
14,9,2014,17997
14,9,2015,19044
14,9,2016,19660
14,9,2017,19989
14,9,2018,20669
14,9,2019,21477
14,9,2020,20341
14,9,2021,20774
14,9,2022,20631
14,9,2023,20676
14,10,1968,17536
14,10,1969,17608
14,10,1970,17136
14,10,1971,17762
14,10,1972,17970
14,10,1973,19253
14,10,1974,20295
14,10,1975,20641
14,10,1976,20607
14,10,1977,20360
14,10,1978,19307
14,10,1979,18388
14,10,1980,18322
14,10,1981,18619
14,10,1982,18688
14,10,1983,18253
14,10,1984,18143
14,10,1985,17238
14,10,1986,16153
14,10,1987,15906
14,10,1988,15483
14,10,1989,16053
14,10,1990,16355
14,10,1991,16170
14,10,1992,16512
14,10,1993,16141
14,10,1994,17106
14,10,1995,17707
14,10,1996,18058
14,10,1997,18507
14,10,1998,19873
14,10,1999,20499
14,10,2000,21714
14,10,2001,21620
14,10,2002,21353
14,10,2003,20495
14,10,2004,19576
14,10,2005,17981
14,10,2006,16599
14,10,2007,16071
14,10,2008,16042
14,10,2009,16013
14,10,2010,16192
14,10,2011,16318
14,10,2012,16753
14,10,2013,17674
14,10,2014,18052
14,10,2015,18237
14,10,2016,19337
14,10,2017,19897
14,10,2018,20199
14,10,2019,20805
14,10,2020,21552
14,10,2021,20362
14,10,2022,20832
14,10,2023,20592
14,11,1968,17908
14,11,1969,17623
14,11,1970,17706
14,11,1971,17141
14,11,1972,17715
14,11,1973,17933
14,11,1974,19178
14,11,1975,20310
14,11,1976,20625
14,11,1977,20620
14,11,1978,20334
14,11,1979,19281
14,11,1980,18346
14,11,1981,18287
14,11,1982,18553
14,11,1983,18656
14,11,1984,18266
14,11,1985,18139
14,11,1986,17266
14,11,1987,16186
14,11,1988,15960
14,11,1989,15582
14,11,1990,16123
14,11,1991,16425
14,11,1992,16258
14,11,1993,16616
14,11,1994,16395
14,11,1995,17133
14,11,1996,17769
14,11,1997,18091
14,11,1998,18580
14,11,1999,19891
14,11,2000,20569
14,11,2001,21795
14,11,2002,21699
14,11,2003,21380
14,11,2004,20520
14,11,2005,19624
14,11,2006,18098
14,11,2007,16693
14,11,2008,16160
14,11,2009,16130
14,11,2010,16100
14,11,2011,16256
14,11,2012,16451
14,11,2013,17000
14,11,2014,17861
14,11,2015,18263
14,11,2016,18504
14,11,2017,19547
14,11,2018,20134
14,11,2019,20310
14,11,2020,20841
14,11,2021,21602
14,11,2022,20455
14,11,2023,20772
14,12,1968,17866
14,12,1969,18001
14,12,1970,17711
14,12,1971,17701
14,12,1972,17105
14,12,1973,17647
14,12,1974,17902
14,12,1975,19186
14,12,1976,20318
14,12,1977,20646
14,12,1978,20603
14,12,1979,20308
14,12,1980,19206
14,12,1981,18296
14,12,1982,18247
14,12,1983,18547
14,12,1984,18662
14,12,1985,18297
14,12,1986,18172
14,12,1987,17280
14,12,1988,16252
14,12,1989,16065
14,12,1990,15662
14,12,1991,16146
14,12,1992,16463
14,12,1993,16360
14,12,1994,16845
14,12,1995,16441
14,12,1996,17128
14,12,1997,17814
14,12,1998,18099
14,12,1999,18626
14,12,2000,20017
14,12,2001,20667
14,12,2002,21892
14,12,2003,21765
14,12,2004,21436
14,12,2005,20568
14,12,2006,19693
14,12,2007,18194
14,12,2008,16783
14,12,2009,16254
14,12,2010,16184
14,12,2011,16150
14,12,2012,16366
14,12,2013,16653
14,12,2014,17212
14,12,2015,18078
14,12,2016,18565
14,12,2017,18763
14,12,2018,19787
14,12,2019,20286
14,12,2020,20410
14,12,2021,20864
14,12,2022,21637
14,12,2023,20465
14,13,1968,17626
14,13,1969,17976
14,13,1970,18060
14,13,1971,17673
14,13,1972,17674
14,13,1973,17074
14,13,1974,17602
14,13,1975,17895
14,13,1976,19167
14,13,1977,20301
14,13,1978,20640
14,13,1979,20566
14,13,1980,20267
14,13,1981,19152
14,13,1982,18275
14,13,1983,18278
14,13,1984,18555
14,13,1985,18646
14,13,1986,18321
14,13,1987,18255
14,13,1988,17327
14,13,1989,16327
14,13,1990,16181
14,13,1991,15728
14,13,1992,16220
14,13,1993,16577
14,13,1994,16588
14,13,1995,16906
14,13,1996,16496
14,13,1997,17187
14,13,1998,17835
14,13,1999,18144
14,13,2000,18722
14,13,2001,20089
14,13,2002,20766
14,13,2003,21956
14,13,2004,21845
14,13,2005,21492
14,13,2006,20666
14,13,2007,19728
14,13,2008,18262
14,13,2009,16893
14,13,2010,16325
14,13,2011,16267
14,13,2012,16290
14,13,2013,16604
14,13,2014,16839
14,13,2015,17463
14,13,2016,18333
14,13,2017,18803
14,13,2018,18977
14,13,2019,19910
14,13,2020,20363
14,13,2021,20465
14,13,2022,20958
14,13,2023,21647
14,14,1968,17166
14,14,1969,17685
14,14,1970,18058
14,14,1971,18061
14,14,1972,17659
14,14,1973,17645
14,14,1974,17059
14,14,1975,17610
14,14,1976,17892
14,14,1977,19191
14,14,1978,20281
14,14,1979,20608
14,14,1980,20549
14,14,1981,20248
14,14,1982,19142
14,14,1983,18239
14,14,1984,18276
14,14,1985,18564
14,14,1986,18666
14,14,1987,18348
14,14,1988,18308
14,14,1989,17427
14,14,1990,16365
14,14,1991,16199
14,14,1992,15799
14,14,1993,16315
14,14,1994,16800
14,14,1995,16603
14,14,1996,16925
14,14,1997,16573
14,14,1998,17220
14,14,1999,17930
14,14,2000,18236
14,14,2001,18832
14,14,2002,20169
14,14,2003,20797
14,14,2004,22032
14,14,2005,21877
14,14,2006,21605
14,14,2007,20748
14,14,2008,19863
14,14,2009,18331
14,14,2010,16983
14,14,2011,16421
14,14,2012,16402
14,14,2013,16540
14,14,2014,16857
14,14,2015,17065
14,14,2016,17780
14,14,2017,18556
14,14,2018,19052
14,14,2019,19118
14,14,2020,20016
14,14,2021,20460
14,14,2022,20545
14,14,2023,20964
14,15,1968,18061
14,15,1969,17303
14,15,1970,17782
14,15,1971,18076
14,15,1972,18063
14,15,1973,17660
14,15,1974,17638
14,15,1975,17062
14,15,1976,17626
14,15,1977,17884
14,15,1978,19189
14,15,1979,20290
14,15,1980,20572
14,15,1981,20526
14,15,1982,20225
14,15,1983,19166
14,15,1984,18256
14,15,1985,18302
14,15,1986,18610
14,15,1987,18725
14,15,1988,18381
14,15,1989,18405
14,15,1990,17513
14,15,1991,16406
14,15,1992,16248
14,15,1993,15900
14,15,1994,16476
14,15,1995,16850
14,15,1996,16609
14,15,1997,16978
14,15,1998,16574
14,15,1999,17256
14,15,2000,18054
14,15,2001,18306
14,15,2002,18935
14,15,2003,20250
14,15,2004,20883
14,15,2005,22085
14,15,2006,21962
14,15,2007,21668
14,15,2008,20834
14,15,2009,19981
14,15,2010,18448
14,15,2011,17156
14,15,2012,16553
14,15,2013,16684
14,15,2014,16798
14,15,2015,17115
14,15,2016,17386
14,15,2017,18068
14,15,2018,18809
14,15,2019,19175
14,15,2020,19198
14,15,2021,20104
14,15,2022,20572
14,15,2023,20567
14,16,1968,17938
14,16,1969,18312
14,16,1970,17516
14,16,1971,17834
14,16,1972,18092
14,16,1973,18087
14,16,1974,17707
14,16,1975,17652
14,16,1976,17091
14,16,1977,17651
14,16,1978,17930
14,16,1979,19222
14,16,1980,20286
14,16,1981,20595
14,16,1982,20520
14,16,1983,20223
14,16,1984,19143
14,16,1985,18275
14,16,1986,18350
14,16,1987,18642
14,16,1988,18815
14,16,1989,18529
14,16,1990,18497
14,16,1991,17571
14,16,1992,16467
14,16,1993,16371
14,16,1994,16070
14,16,1995,16539
14,16,1996,16927
14,16,1997,16699
14,16,1998,17017
14,16,1999,16645
14,16,2000,17354
14,16,2001,18155
14,16,2002,18459
14,16,2003,19045
14,16,2004,20349
14,16,2005,20955
14,16,2006,22201
14,16,2007,22140
14,16,2008,21788
14,16,2009,20990
14,16,2010,20109
14,16,2011,18622
14,16,2012,17405
14,16,2013,16876
14,16,2014,17056
14,16,2015,17179
14,16,2016,17595
14,16,2017,17808
14,16,2018,18342
14,16,2019,18968
14,16,2020,19240
14,16,2021,19288
14,16,2022,20246
14,16,2023,20624
17,0,1968,3600
17,0,1969,3259
17,0,1970,3342
17,0,1971,3403
17,0,1972,3364
17,0,1973,3324
17,0,1974,3428
17,0,1975,3201
17,0,1976,2955
17,0,1977,2978
17,0,1978,2777
17,0,1979,2910
17,0,1980,3090
17,0,1981,2945
17,0,1982,2891
17,0,1983,2900
17,0,1984,2903
17,0,1985,3004
17,0,1986,3086
17,0,1987,3251
17,0,1988,3468
17,0,1989,3597
17,0,1990,3850
17,0,1991,3963
17,0,1992,3823
17,0,1993,3677
17,0,1994,3188
17,0,1995,3019
17,0,1996,2813
17,0,1997,2573
17,0,1998,2649
17,0,1999,2497
17,0,2000,2465
17,0,2001,2442
17,0,2002,2426
17,0,2003,2565
17,0,2004,2502
17,0,2005,2585
17,0,2006,2645
17,0,2007,2722
17,0,2008,2629
17,0,2009,2754
17,0,2010,2809
17,0,2011,2719
17,0,2012,2808
17,0,2013,2724
17,0,2014,2824
17,0,2015,2841
17,0,2016,2982
17,0,2017,2998
17,0,2018,2932
17,0,2019,2816
17,0,2020,2750
17,0,2021,2657
17,0,2022,2549
17,0,2023,2288
17,1,1968,3972
17,1,1969,3620
17,1,1970,3328
17,1,1971,3366
17,1,1972,3425
17,1,1973,3338
17,1,1974,3375
17,1,1975,3514
17,1,1976,3273
17,1,1977,3017
17,1,1978,3032
17,1,1979,2855
17,1,1980,2963
17,1,1981,3132
17,1,1982,3001
17,1,1983,2928
17,1,1984,2930
17,1,1985,2894
17,1,1986,3049
17,1,1987,3151
17,1,1988,3331
17,1,1989,3516
17,1,1990,3667
17,1,1991,3918
17,1,1992,3945
17,1,1993,3816
17,1,1994,3621
17,1,1995,3185
17,1,1996,3024
17,1,1997,2801
17,1,1998,2578
17,1,1999,2643
17,1,2000,2518
17,1,2001,2491
17,1,2002,2452
17,1,2003,2459
17,1,2004,2610
17,1,2005,2541
17,1,2006,2617
17,1,2007,2669
17,1,2008,2763
17,1,2009,2654
17,1,2010,2785
17,1,2011,2846
17,1,2012,2772
17,1,2013,2870
17,1,2014,2784
17,1,2015,2911
17,1,2016,2983
17,1,2017,3089
17,1,2018,3077
17,1,2019,2982
17,1,2020,2861
17,1,2021,2795
17,1,2022,2688
17,1,2023,2584
17,2,1968,3973
17,2,1969,4002
17,2,1970,3693
17,2,1971,3344
17,2,1972,3371
17,2,1973,3437
17,2,1974,3407
17,2,1975,3459
17,2,1976,3547
17,2,1977,3315
17,2,1978,3048
17,2,1979,3073
17,2,1980,2858
17,2,1981,2975
17,2,1982,3111
17,2,1983,2999
17,2,1984,2951
17,2,1985,2933
17,2,1986,2951
17,2,1987,3113
17,2,1988,3227
17,2,1989,3375
17,2,1990,3542
17,2,1991,3695
17,2,1992,3921
17,2,1993,3982
17,2,1994,3798
17,2,1995,3615
17,2,1996,3168
17,2,1997,3020
17,2,1998,2790
17,2,1999,2586
17,2,2000,2655
17,2,2001,2519
17,2,2002,2538
17,2,2003,2501
17,2,2004,2503
17,2,2005,2625
17,2,2006,2587
17,2,2007,2666
17,2,2008,2691
17,2,2009,2781
17,2,2010,2677
17,2,2011,2803
17,2,2012,2855
17,2,2013,2829
17,2,2014,2917
17,2,2015,2815
17,2,2016,3041
17,2,2017,3024
17,2,2018,3135
17,2,2019,3102
17,2,2020,3014
17,2,2021,2908
17,2,2022,2828
17,2,2023,2723
17,3,1968,4102
17,3,1969,3963
17,3,1970,4039
17,3,1971,3692
17,3,1972,3341
17,3,1973,3369
17,3,1974,3463
17,3,1975,3452
17,3,1976,3482
17,3,1977,3573
17,3,1978,3371
17,3,1979,3065
17,3,1980,3096
17,3,1981,2860
17,3,1982,2981
17,3,1983,3116
17,3,1984,3013
17,3,1985,2946
17,3,1986,2958
17,3,1987,2983
17,3,1988,3180
17,3,1989,3274
17,3,1990,3403
17,3,1991,3578
17,3,1992,3702
17,3,1993,3930
17,3,1994,4015
17,3,1995,3788
17,3,1996,3598
17,3,1997,3158
17,3,1998,3020
17,3,1999,2798
17,3,2000,2604
17,3,2001,2658
17,3,2002,2547
17,3,2003,2573
17,3,2004,2534
17,3,2005,2533
17,3,2006,2656
17,3,2007,2602
17,3,2008,2694
17,3,2009,2710
17,3,2010,2787
17,3,2011,2693
17,3,2012,2850
17,3,2013,2895
17,3,2014,2860
17,3,2015,2987
17,3,2016,2940
17,3,2017,3068
17,3,2018,3064
17,3,2019,3148
17,3,2020,3144
17,3,2021,3042
17,3,2022,2923
17,3,2023,2838
17,4,1968,4108
17,4,1969,4133
17,4,1970,3976
17,4,1971,4053
17,4,1972,3681
17,4,1973,3335
17,4,1974,3386
17,4,1975,3509
17,4,1976,3509
17,4,1977,3541
17,4,1978,3609
17,4,1979,3400
17,4,1980,3095
17,4,1981,3105
17,4,1982,2864
17,4,1983,2990
17,4,1984,3146
17,4,1985,3035
17,4,1986,2960
17,4,1987,2987
17,4,1988,3012
17,4,1989,3239
17,4,1990,3283
17,4,1991,3430
17,4,1992,3579
17,4,1993,3736
17,4,1994,3971
17,4,1995,4004
17,4,1996,3753
17,4,1997,3574
17,4,1998,3151
17,4,1999,3020
17,4,2000,2809
17,4,2001,2619
17,4,2002,2667
17,4,2003,2576
17,4,2004,2595
17,4,2005,2556
17,4,2006,2560
17,4,2007,2688
17,4,2008,2625
17,4,2009,2714
17,4,2010,2736
17,4,2011,2800
17,4,2012,2717
17,4,2013,2881
17,4,2014,2939
17,4,2015,2920
17,4,2016,3125
17,4,2017,2991
17,4,2018,3128
17,4,2019,3063
17,4,2020,3172
17,4,2021,3171
17,4,2022,3064
17,4,2023,2927
17,5,1968,3721
17,5,1969,4122
17,5,1970,4138
17,5,1971,3976
17,5,1972,4055
17,5,1973,3675
17,5,1974,3366
17,5,1975,3447
17,5,1976,3551
17,5,1977,3548
17,5,1978,3579
17,5,1979,3626
17,5,1980,3406
17,5,1981,3128
17,5,1982,3082
17,5,1983,2846
17,5,1984,3009
17,5,1985,3141
17,5,1986,3049
17,5,1987,3005
17,5,1988,3052
17,5,1989,3064
17,5,1990,3234
17,5,1991,3331
17,5,1992,3435
17,5,1993,3599
17,5,1994,3771
17,5,1995,3956
17,5,1996,4002
17,5,1997,3742
17,5,1998,3572
17,5,1999,3150
17,5,2000,3012
17,5,2001,2830
17,5,2002,2642
17,5,2003,2681
17,5,2004,2591
17,5,2005,2611
17,5,2006,2573
17,5,2007,2569
17,5,2008,2700
17,5,2009,2634
17,5,2010,2716
17,5,2011,2753
17,5,2012,2824
17,5,2013,2764
17,5,2014,2917
17,5,2015,2991
17,5,2016,3018
17,5,2017,3143
17,5,2018,3023
17,5,2019,3161
17,5,2020,3088
17,5,2021,3189
17,5,2022,3200
17,5,2023,3081
17,6,1968,3672
17,6,1969,3730
17,6,1970,4151
17,6,1971,4116
17,6,1972,3996
17,6,1973,4049
17,6,1974,3715
17,6,1975,3405
17,6,1976,3498
17,6,1977,3576
17,6,1978,3566
17,6,1979,3579
17,6,1980,3646
17,6,1981,3420
17,6,1982,3115
17,6,1983,3082
17,6,1984,2843
17,6,1985,3005
17,6,1986,3159
17,6,1987,3072
17,6,1988,3026
17,6,1989,3113
17,6,1990,3090
17,6,1991,3234
17,6,1992,3327
17,6,1993,3449
17,6,1994,3621
17,6,1995,3778
17,6,1996,3939
17,6,1997,4009
17,6,1998,3721
17,6,1999,3562
17,6,2000,3150
17,6,2001,3029
17,6,2002,2845
17,6,2003,2667
17,6,2004,2712
17,6,2005,2596
17,6,2006,2643
17,6,2007,2597
17,6,2008,2600
17,6,2009,2708
17,6,2010,2639
17,6,2011,2729
17,6,2012,2768
17,6,2013,2858
17,6,2014,2787
17,6,2015,2968
17,6,2016,3094
17,6,2017,3056
17,6,2018,3197
17,6,2019,3066
17,6,2020,3195
17,6,2021,3132
17,6,2022,3198
17,6,2023,3170
17,7,1968,3503
17,7,1969,3683
17,7,1970,3756
17,7,1971,4150
17,7,1972,4135
17,7,1973,4010
17,7,1974,4066
17,7,1975,3763
17,7,1976,3450
17,7,1977,3524
17,7,1978,3616
17,7,1979,3578
17,7,1980,3592
17,7,1981,3661
17,7,1982,3410
17,7,1983,3122
17,7,1984,3101
17,7,1985,2848
17,7,1986,3020
17,7,1987,3208
17,7,1988,3098
17,7,1989,3071
17,7,1990,3130
17,7,1991,3109
17,7,1992,3233
17,7,1993,3359
17,7,1994,3492
17,7,1995,3604
17,7,1996,3753
17,7,1997,3956
17,7,1998,3984
17,7,1999,3737
17,7,2000,3581
17,7,2001,3166
17,7,2002,3041
17,7,2003,2871
17,7,2004,2683
17,7,2005,2726
17,7,2006,2615
17,7,2007,2662
17,7,2008,2617
17,7,2009,2604
17,7,2010,2724
17,7,2011,2637
17,7,2012,2751
17,7,2013,2803
17,7,2014,2885
17,7,2015,2824
17,7,2016,3056
17,7,2017,3118
17,7,2018,3090
17,7,2019,3215
17,7,2020,3068
17,7,2021,3209
17,7,2022,3148
17,7,2023,3206
17,8,1968,3513
17,8,1969,3515
17,8,1970,3709
17,8,1971,3746
17,8,1972,4165
17,8,1973,4145
17,8,1974,4024
17,8,1975,4099
17,8,1976,3779
17,8,1977,3451
17,8,1978,3532
17,8,1979,3637
17,8,1980,3592
17,8,1981,3598
17,8,1982,3657
17,8,1983,3423
17,8,1984,3137
17,8,1985,3109
17,8,1986,2860
17,8,1987,3049
17,8,1988,3248
17,8,1989,3157
17,8,1990,3086
17,8,1991,3144
17,8,1992,3117
17,8,1993,3250
17,8,1994,3390
17,8,1995,3471
17,8,1996,3602
17,8,1997,3743
17,8,1998,3934
17,8,1999,4004
17,8,2000,3734
17,8,2001,3589
17,8,2002,3182
17,8,2003,3055
17,8,2004,2885
17,8,2005,2701
17,8,2006,2744
17,8,2007,2634
17,8,2008,2676
17,8,2009,2627
17,8,2010,2600
17,8,2011,2722
17,8,2012,2665
17,8,2013,2773
17,8,2014,2844
17,8,2015,2927
17,8,2016,2913
17,8,2017,3098
17,8,2018,3157
17,8,2019,3119
17,8,2020,3224
17,8,2021,3080
17,8,2022,3230
17,8,2023,3154
17,9,1968,3725
17,9,1969,3508
17,9,1970,3533
17,9,1971,3707
17,9,1972,3748
17,9,1973,4137
17,9,1974,4173
17,9,1975,4081
17,9,1976,4133
17,9,1977,3795
17,9,1978,3480
17,9,1979,3554
17,9,1980,3636
17,9,1981,3617
17,9,1982,3595
17,9,1983,3663
17,9,1984,3447
17,9,1985,3132
17,9,1986,3114
17,9,1987,2874
17,9,1988,3071
17,9,1989,3279
17,9,1990,3158
17,9,1991,3093
17,9,1992,3161
17,9,1993,3130
17,9,1994,3283
17,9,1995,3391
17,9,1996,3455
17,9,1997,3608
17,9,1998,3730
17,9,1999,3956
17,9,2000,3996
17,9,2001,3749
17,9,2002,3623
17,9,2003,3190
17,9,2004,3091
17,9,2005,2916
17,9,2006,2718
17,9,2007,2760
17,9,2008,2646
17,9,2009,2691
17,9,2010,2643
17,9,2011,2620
17,9,2012,2749
17,9,2013,2699
17,9,2014,2820
17,9,2015,2892
17,9,2016,3016
17,9,2017,2958
17,9,2018,3122
17,9,2019,3189
17,9,2020,3135
17,9,2021,3243
17,9,2022,3077
17,9,2023,3224
17,10,1968,3677
17,10,1969,3702
17,10,1970,3553
17,10,1971,3542
17,10,1972,3695
17,10,1973,3751
17,10,1974,4157
17,10,1975,4189
